org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/483,483,vijetmahabaleshwar-okta,2020-09-23T20:54:23Z,2020-09-23T21:51:39Z,2,1,3,3,4,2020-09-23T20:55:43Z,"aarongranick-okta,vijetmahabaleshwar-okta",0.95,0.02,1.33
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/484,484,shuowu,2020-09-23T21:27:39Z,2020-10-07T16:24:08Z,27,10,1755,297,4,2020-10-06T23:20:17Z,"aarongranick-okta",330.94,313.88,18832.63
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/487,487,shuowu,2020-09-25T15:20:12Z,2020-09-25T19:27:27Z,3,6,123,3,4,2020-09-25T18:42:20Z,"aarongranick-okta,shuowu,swiftone",4.12,3.37,202.13
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/489,489,aarongranick-okta,2020-09-25T21:52:02Z,2020-09-28T17:44:49Z,2,1,52,19,1,2020-09-25T21:53:48Z,"swiftone",67.88,0.03,1.77
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/491,491,aarongranick-okta,2020-09-28T21:33:46Z,2020-09-28T23:26:46Z,6,1,31,8,1,2020-09-28T22:00:57Z,"shuowu",1.88,0.45,27.18
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/492,492,aarongranick-okta,2020-09-28T23:31:27Z,2020-09-29T00:37:46Z,2,1,7,1,1,2020-09-28T23:37:48Z,"shuowu",1.11,0.11,6.35
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/494,494,aarongranick-okta,2020-09-28T23:44:01Z,2020-09-29T01:13:58Z,10,3,99,37,1,2020-09-28T23:59:08Z,"shuowu",1.5,0.25,15.12
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/495,495,aarongranick-okta,2020-09-28T23:49:13Z,2020-10-21T13:53:35Z,7,5,87,32,1,2020-09-28T23:52:26Z,"shuowu",542.07,0.05,3.22
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/499,499,robertjd,2020-10-02T23:57:42Z,2020-10-04T22:11:22Z,1,1,1,1,1,2020-10-03T00:53:47Z,"aarongranick-okta",46.23,0.93,56.08
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/503,503,shuowu,2020-10-07T19:32:34Z,2020-10-07T22:20:32Z,4,2,49,2,3,2020-10-07T19:34:32Z,"aarongranick-okta",2.8,0.03,1.97
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/506,506,aarongranick-okta,2020-10-13T18:22:58Z,2020-11-02T06:19:30Z,8,7,420,259,7,2020-10-13T18:29:04Z,"swiftone,aarongranick-okta,shuowu",467.94,0.1,6.1
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/508,508,shuowu,2020-10-14T17:35:16Z,2020-10-16T20:32:05Z,25,5,142,124,5,2020-10-16T19:47:25Z,"aarongranick-okta,swiftone",50.95,50.2,3012.15
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/511,511,shuowu-okta,2020-10-16T05:16:38Z,2020-10-16T18:40:35Z,10,9,180,20,1,2020-10-16T18:11:15Z,"aarongranick-okta",13.4,12.91,774.62
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/512,512,volodymyrmakarchuk-okta,2020-10-19T17:35:25Z,2020-10-21T12:52:28Z,1,3,31,0,1,2020-10-20T20:58:58Z,"aarongranick-okta",43.28,27.39,1643.55
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/513,513,shuowu,2020-10-19T18:25:59Z,2020-10-19T19:16:10Z,1,1,1,1,1,2020-10-19T18:45:17Z,"aarongranick-okta",0.84,0.32,19.3
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/514,514,shuowu,2020-10-19T19:23:57Z,2020-10-20T20:17:02Z,5,7,135,13,6,2020-10-19T20:00:59Z,"aarongranick-okta,shuowu",24.88,0.62,37.03
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/515,515,shuowu,2020-10-20T00:58:53Z,2020-10-29T15:08:44Z,5,2,1,10,1,2020-10-28T21:43:50Z,"swiftone",230.16,212.75,12764.95
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/517,517,shuowu,2020-10-21T00:58:13Z,2020-10-26T18:34:43Z,8,4,150,21,2,2020-10-21T16:59:54Z,"swiftone,aarongranick-okta",137.61,16.03,961.68
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/520,520,denysoblohin-okta,2020-10-22T16:33:55Z,2020-10-26T17:47:48Z,3,2,47,13,1,2020-10-22T17:20:17Z,"aarongranick-okta",97.23,0.77,46.37
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/522,522,shuowu-okta,2020-10-26T18:49:53Z,2020-10-27T14:09:47Z,4,3,55,16,2,2020-10-26T18:58:46Z,"swiftone,aarongranick-okta",19.33,0.15,8.88
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/523,523,aarongranick-okta,2020-10-26T21:36:53Z,2020-10-29T05:53:18Z,15,7,488,37,3,2020-10-26T21:47:10Z,"swiftone,aarongranick-okta,shuowu",56.27,0.17,10.28
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/524,524,shuowu,2020-10-26T23:49:48Z,2020-10-29T14:41:07Z,7,2,160,49,8,2020-10-28T20:00:20Z,"aarongranick-okta,shuowu,swiftone",62.86,44.18,2650.53
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/525,525,aarongranick-okta,2020-10-27T01:46:21Z,2020-10-30T16:22:46Z,5,1,112,3,10,2020-10-27T22:21:19Z,"swiftone,shuowu,aarongranick-okta",86.61,20.58,1234.97
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/528,528,shuowu,2020-10-28T21:30:36Z,2020-10-29T21:36:19Z,6,2,229,76,5,2020-10-28T22:20:15Z,"aarongranick-okta,shuowu",24.1,0.83,49.65
